mas_vnr_area,totrms_abvgrd,full_bath,year_remod_add,year_built,1st_flr_sf,total_bsmt_sf,garage_cars,garage_area,gr_liv_area,overall_qual,saleprice
0.0,5,1,1996,1996,1100,1100.0,2.0,462.0,1100,5,145000
0.0,8,2,1976,1976,1728,1728.0,2.0,560.0,1728,5,188000
0.0,7,2,1997,1997,916,916.0,2.0,460.0,1600,6,169000
0.0,5,1,2007,2006,1125,1125.0,2.0,430.0,1125,5,155000
0.0,5,2,2004,2004,1391,1391.0,2.0,530.0,1391,7,196000
0.0,8,2,2002,2002,864,854.0,2.0,435.0,1995,7,219500
0.0,8,2,2006,2005,728,728.0,2.0,390.0,1456,6,170440
140.0,6,1,1977,1977,698,690.0,2.0,440.0,1426,6,159500
1224.0,15,2,2009,2008,5095,5095.0,3.0,1154.0,5095,10,183850
288.0,7,2,1970,1970,1682,1304.0,2.0,530.0,1682,7,174000
0.0,5,1,1970,1970,1277,1277.0,2.0,526.0,1277,7,167000
0.0,7,2,1976,1976,855,855.0,2.0,440.0,1456,6,148500
0.0,8,2,1979,1979,1114,0.0,2.0,720.0,2228,5,147983
0.0,6,1,1980,1980,626,626.0,1.0,288.0,1217,6,120000
0.0,5,1,2006,2005,1090,1090.0,2.0,450.0,1090,5,157000
0.0,7,1,1950,1948,1002,810.0,1.0,280.0,1456,5,91500
0.0,4,1,1950,1910,796,796.0,0.0,0.0,796,5,85000
0.0,6,1,1965,1965,1214,1214.0,2.0,461.0,1214,5,140000
0.0,6,1,1966,1966,955,955.0,1.0,386.0,955,5,127000
0.0,7,2,2003,2003,864,864.0,2.0,673.0,1728,6,207500
0.0,7,3,1990,1935,1836,1836.0,2.0,836.0,3672,6,415000
132.0,6,2,1960,1960,1561,1561.0,2.0,463.0,1561,6,193000
0.0,6,2,1995,1994,702,702.0,2.0,343.0,1481,6,174000
0.0,6,1,1999,1948,801,699.0,2.0,410.0,1527,7,152500
0.0,6,2,2003,2003,798,798.0,2.0,595.0,1640,7,183000
0.0,7,1,1994,1951,1080,1080.0,1.0,253.0,1480,5,136500
172.0,7,2,2001,2001,963,963.0,2.0,564.0,1792,7,231500
0.0,6,1,1952,1952,1148,980.0,1.0,308.0,1148,5,123500
0.0,8,1,1955,1955,872,816.0,1.0,300.0,1393,5,135500
0.0,7,1,1976,1976,1044,960.0,2.0,528.0,1044,6,133500
0.0,6,1,1963,1963,1144,1144.0,1.0,336.0,1144,5,124000
530.0,7,2,1998,1998,1086,1086.0,2.0,592.0,1924,8,280000
165.0,10,2,1999,1999,1422,1393.0,3.0,779.0,2599,9,333168
188.0,9,2,2003,2003,1008,1008.0,3.0,632.0,2283,8,270000
0.0,5,1,1950,1950,765,795.0,2.0,900.0,1133,6,128500
0.0,5,2,1991,1990,1398,1398.0,2.0,542.0,1398,6,172000
153.0,4,1,1972,1971,810,782.0,2.0,576.0,810,5,130000
135.0,5,2,2005,2005,1306,1306.0,2.0,624.0,1306,6,196000
0.0,5,1,1950,1941,803,720.0,2.0,360.0,803,5,87000
0.0,6,1,1950,1950,910,910.0,1.0,308.0,1435,5,128250
119.0,7,2,1988,1978,2073,1542.0,2.0,500.0,2073,6,210000
480.0,7,1,1950,1932,1096,854.0,2.0,432.0,1991,6,220000
0.0,4,2,1995,1950,1067,1067.0,2.0,436.0,1067,4,128000
0.0,6,1,2006,1900,680,680.0,2.0,576.0,1174,5,135000
0.0,6,2,1991,1991,1689,1680.0,2.0,432.0,1689,4,228500
0.0,5,1,1950,1939,608,608.0,1.0,240.0,1132,6,134000
244.0,5,1,1956,1956,1024,1008.0,1.0,313.0,1024,6,157500
372.0,8,2,1994,1993,1215,1173.0,2.0,623.0,2232,8,263550
310.0,7,2,1981,1981,1440,1440.0,2.0,467.0,1440,6,182900
260.0,5,2,2007,1988,1680,880.0,2.0,540.0,1680,6,222000
0.0,5,1,2008,2007,1092,1092.0,0.0,0.0,1092,5,146000
0.0,5,1,1973,1948,1559,1559.0,2.0,812.0,1559,5,153500
66.0,8,2,2005,2004,1980,1980.0,3.0,770.0,1980,9,315000
473.0,8,2,1998,1998,1470,1470.0,3.0,696.0,2630,8,315000
156.0,7,3,2007,2007,1341,1341.0,3.0,851.0,1861,8,257000
98.0,6,1,1964,1964,1200,1200.0,3.0,850.0,1200,4,173000
0.0,7,2,1950,1948,1547,0.0,2.0,672.0,2320,5,169000
470.0,8,2,2004,2003,2200,2200.0,3.0,685.0,2200,8,382500
281.0,7,2,2002,2002,1795,1777.0,2.0,534.0,1795,8,230000
650.0,5,1,1990,1954,1297,1297.0,2.0,498.0,1297,5,153000
0.0,5,1,1953,1953,1319,608.0,1.0,270.0,1319,5,123000
0.0,5,2,1998,1998,1463,1463.0,2.0,539.0,1463,7,207000
0.0,10,3,2002,1880,1675,1470.0,3.0,870.0,3493,7,295000
126.0,6,1,2004,2003,1094,1094.0,2.0,576.0,1094,5,149000
0.0,8,2,2002,2002,860,860.0,2.0,440.0,1960,6,216500
0.0,5,1,2000,1958,808,808.0,1.0,308.0,808,5,112000
323.0,5,1,1967,1967,943,943.0,2.0,528.0,943,5,134500
20.0,5,2,2008,2007,1246,1146.0,2.0,428.0,1246,7,187687
0.0,6,1,1950,1920,698,698.0,2.0,528.0,1128,4,68400
0.0,6,1,2007,1958,951,951.0,2.0,480.0,951,6,143500
145.0,5,2,1989,1989,1644,1518.0,2.0,569.0,1644,7,275000
70.0,9,3,1989,1988,1959,1907.0,3.0,766.0,1959,7,171000
40.0,7,2,2000,2000,1022,992.0,2.0,390.0,2054,6,244000
0.0,5,1,2004,1971,874,864.0,1.0,352.0,874,5,130000
298.0,5,2,2006,2006,1685,1685.0,3.0,658.0,1685,8,253000
0.0,4,1,1950,1941,693,693.0,0.0,0.0,693,4,52500
0.0,4,1,1989,1989,1034,982.0,2.0,598.0,1034,8,185000
0.0,7,2,2006,2005,745,745.0,2.0,392.0,1490,6,167800
262.0,7,2,2005,2004,1713,1713.0,3.0,856.0,1713,8,274900
225.0,6,2,1980,1980,1472,1372.0,2.0,588.0,1472,7,187500
0.0,8,2,2005,2005,1113,1113.0,2.0,689.0,1971,7,253000
0.0,5,1,2006,1973,526,526.0,1.0,297.0,988,4,105000
90.0,7,1,1961,1961,1576,1208.0,2.0,368.0,1576,6,174500
0.0,9,2,1997,1996,1065,1065.0,2.0,467.0,2049,7,210900
0.0,8,1,1979,1947,1169,756.0,1.0,209.0,1531,4,127000
146.0,6,2,2004,2004,1358,1358.0,2.0,484.0,1358,7,207000
256.0,8,2,1978,1978,1154,832.0,2.0,529.0,2050,7,154000
710.0,8,2,2007,2006,2338,2660.0,3.0,1110.0,2338,9,591587
0.0,10,2,1975,1925,1392,2171.0,3.0,1008.0,2640,5,180000
0.0,8,2,1967,1967,1584,1584.0,3.0,792.0,1584,5,124000
0.0,7,2,2006,1980,1375,712.0,2.0,440.0,2237,6,204000
0.0,6,2,1950,1928,877,861.0,1.0,216.0,1477,7,145000
268.0,6,2,1967,1967,1510,1510.0,2.0,517.0,1510,5,178900
423.0,7,2,1998,1997,1407,1396.0,3.0,870.0,2392,8,348000
0.0,8,2,2004,1915,1170,810.0,2.0,672.0,1716,6,162500
0.0,6,1,1990,1971,868,768.0,2.0,576.0,868,5,119900
0.0,8,2,1998,1998,955,935.0,2.0,462.0,1632,7,176500
0.0,5,1,1950,1939,1077,991.0,1.0,205.0,1077,5,118000
0.0,4,1,1953,1953,773,773.0,1.0,240.0,773,5,110000
30.0,7,2,1998,1998,1195,1195.0,2.0,486.0,1839,7,221000
731.0,7,2,1998,1998,1310,1284.0,3.0,1069.0,2450,8,340000
0.0,8,1,1993,1910,1136,728.0,2.0,532.0,2019,7,167500
208.0,8,2,2006,2006,1636,1623.0,3.0,865.0,1636,8,255000
0.0,6,2,2005,2004,744,384.0,2.0,400.0,1374,7,170000
80.0,5,1,2005,2005,1072,547.0,2.0,525.0,1072,5,145000
0.0,3,1,1972,1972,630,630.0,0.0,0.0,630,4,81000
0.0,6,1,2002,1958,1414,1184.0,2.0,601.0,1414,6,176500
186.0,7,2,2005,2004,1694,1686.0,2.0,636.0,1694,8,307000
0.0,7,2,2001,2001,845,845.0,2.0,517.0,1690,7,190550
278.0,10,2,1980,1980,1153,845.0,2.0,484.0,2353,7,260000
0.0,4,2,1976,1976,1055,1055.0,1.0,319.0,1055,7,137500
0.0,5,1,2006,1973,1055,1044.0,2.0,542.0,1055,6,147000
0.0,6,1,1983,1961,1144,864.0,1.0,264.0,1144,5,131400
126.0,9,2,2004,2004,1170,1148.0,3.0,756.0,2332,8,316000
0.0,8,2,1971,1971,912,912.0,0.0,0.0,1824,6,139000
0.0,6,2,2007,2006,712,352.0,2.0,400.0,1442,5,172500
0.0,9,1,1950,1914,892,747.0,1.0,180.0,1784,5,138887
0.0,7,2,1986,1935,1236,1127.0,2.0,540.0,2108,6,235000
0.0,5,1,1962,1962,894,894.0,1.0,308.0,894,5,109500
0.0,7,2,1950,1924,834,596.0,2.0,370.0,1430,4,107000
144.0,7,2,2002,2002,936,936.0,2.0,474.0,1776,7,192500
126.0,8,2,2000,1977,1602,1602.0,2.0,529.0,1602,6,215000
0.0,6,2,1990,1910,991,926.0,2.0,468.0,1650,6,144100
0.0,5,1,1959,1959,864,864.0,1.0,300.0,864,6,127500
0.0,9,2,1994,1993,1101,812.0,2.0,453.0,2200,7,225000
436.0,6,2,2008,2007,1710,1710.0,3.0,866.0,1710,8,372402
0.0,4,1,1962,1962,912,912.0,1.0,352.0,912,5,144000
342.0,6,2,1999,1999,757,744.0,2.0,440.0,1501,6,176500
0.0,6,2,1950,1924,865,617.0,1.0,398.0,1310,6,112000
158.0,5,1,1973,1973,483,483.0,1.0,264.0,987,6,100000
0.0,6,1,1970,1970,546,546.0,1.0,286.0,1092,4,88000
164.0,8,2,1976,1976,1680,1680.0,2.0,528.0,1680,5,136905
0.0,5,1,1971,1971,874,864.0,2.0,576.0,874,4,97500
0.0,5,1,1950,1945,729,0.0,0.0,0.0,729,3,51689
243.0,7,1,1959,1959,1252,1252.0,2.0,528.0,1252,6,142000
0.0,7,2,2007,2006,1298,1298.0,3.0,876.0,1828,8,250000
0.0,9,2,1993,1993,1280,1280.0,2.0,660.0,2495,6,243500
135.0,5,2,2005,2005,1306,1306.0,2.0,624.0,1306,6,184500
0.0,6,2,1992,1991,1478,1454.0,2.0,506.0,1478,7,210000
0.0,6,1,1995,1963,912,912.0,1.0,300.0,912,5,129000
0.0,4,1,1950,1941,540,480.0,1.0,200.0,540,2,82000
0.0,7,2,1998,1997,926,926.0,2.0,470.0,1604,6,181000
0.0,6,2,2005,2005,768,768.0,2.0,400.0,1536,5,167000
0.0,7,2,2000,2000,959,959.0,2.0,472.0,1671,6,173000
0.0,6,2,2005,2005,784,784.0,2.0,572.0,1611,7,195800
312.0,7,2,1969,1969,1844,1844.0,2.0,540.0,1844,6,223000
144.0,6,2,2005,2005,1367,1367.0,2.0,484.0,1367,7,192000
96.0,6,2,1979,1979,1040,539.0,2.0,550.0,1725,7,197000
0.0,10,2,2006,2006,1054,1054.0,3.0,672.0,2389,8,298236
0.0,8,2,1992,1927,867,851.0,2.0,264.0,1718,7,238000
0.0,8,2,1960,1960,1556,1556.0,0.0,0.0,1556,5,119000
0.0,9,2,2003,1968,2156,1568.0,2.0,508.0,2156,7,262500
290.0,7,2,2007,2007,1978,1978.0,3.0,920.0,1978,9,425000
0.0,7,1,1950,1900,859,859.0,1.0,384.0,1178,4,102776
0.0,6,1,2008,1971,1078,1078.0,2.0,500.0,1078,5,149900
0.0,6,2,1977,1977,1285,1243.0,2.0,473.0,1285,6,190000
0.0,5,2,1989,1989,1191,1191.0,2.0,531.0,1191,8,162500
0.0,6,2,1997,1997,1494,1479.0,2.0,576.0,1494,6,217000
0.0,5,1,1950,1922,1180,700.0,1.0,252.0,1180,4,137500
121.0,8,2,2006,2006,909,900.0,3.0,782.0,1795,8,270000
0.0,5,1,1974,1974,894,864.0,2.0,440.0,894,5,142500
98.0,5,2,1965,1965,1042,1042.0,2.0,440.0,1042,6,161000
189.0,5,1,1970,1970,546,546.0,0.0,0.0,1092,4,93900
0.0,7,2,1953,1953,1304,1304.0,2.0,667.0,2287,7,225000
664.0,10,2,2004,2003,1572,1572.0,3.0,726.0,2668,9,412500
0.0,8,1,1950,1922,964,864.0,0.0,0.0,1414,4,83000
0.0,6,1,1950,1939,608,600.0,1.0,217.0,1232,6,128000
38.0,6,2,1995,1995,754,754.0,2.0,525.0,1609,6,182000
426.0,7,2,2008,2008,1932,1932.0,3.0,774.0,1932,8,394617
0.0,7,2,2007,2007,1728,1884.0,2.0,520.0,1728,8,298751
0.0,4,1,1950,1940,861,861.0,2.0,539.0,861,4,82500
0.0,9,1,1950,1928,1172,896.0,2.0,342.0,1913,6,177000
0.0,6,1,1956,1956,1200,1200.0,1.0,294.0,1200,4,144000
0.0,7,2,1999,1999,1028,994.0,2.0,442.0,1804,7,189000
